ticker,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,holding_days,exit_reason
SGL.DE,2023-04-14,8.77,2023-04-21,8.51,6,-21.6,-3.0,7,BELOW_10W_SMA
SAAB-B.ST,2022-12-16,102.23,2023-04-28,143.18,139,5671.61,40.1,133,BELOW_10W_SMA
PIA.MI,2023-03-17,3.76,2023-04-28,3.71,3889,-211.88,-1.3,42,BELOW_10W_SMA
UCG.MI,2023-04-11,18.45,2023-04-28,17.85,746,-468.72,-3.3,17,BELOW_10W_SMA
ANDR.VI,2023-04-21,61.2,2023-04-28,58.56,1,-22.65,-4.3,7,BELOW_10W_SMA
ZEAL.CO,2023-04-21,232.96,2023-05-05,221.09,55,-672.85,-5.1,14,BELOW_10W_SMA
BC.MI,2023-02-24,79.85,2023-05-12,83.58,132,472.72,4.7,77,BELOW_10W_SMA
BPE.MI,2023-04-21,2.72,2023-05-26,2.46,10,-22.57,-9.4,35,HARD_STOP
ITP.PA,2023-05-12,53.01,2023-05-26,49.71,2,-26.59,-6.2,14,BELOW_10W_SMA
S92.DE,2023-04-14,103.62,2023-06-02,95.22,143,-1220.34,-8.1,49,BELOW_10W_SMA
SFQ.DE,2023-04-28,12.59,2023-06-02,11.73,1194,-1048.75,-6.8,35,BELOW_10W_SMA
ADDV-B.ST,2023-03-17,10.89,2023-06-09,13.71,1341,3757.46,25.9,84,BELOW_10W_SMA
UCG.MI,2023-05-05,19.03,2023-06-09,18.26,639,-516.15,-4.1,35,BELOW_10W_SMA
KIT.OL,2023-03-17,33.87,2023-06-23,41.14,430,3108.14,21.5,98,BELOW_10W_SMA
ZEAL.CO,2023-05-12,258.89,2023-06-30,243.38,42,-671.46,-6.0,49,BELOW_10W_SMA
TBCG.L,2023-04-28,2366.77,2023-07-07,2363.12,6,-41.9,-0.2,70,BELOW_10W_SMA
FOUR.L,2023-06-02,4874.25,2023-07-07,4432.73,2,-903.05,-9.1,35,HARD_STOP
INPST.AS,2023-06-02,10.03,2023-07-07,9.39,193,-143.73,-6.4,35,BELOW_10W_SMA
S92.DE,2023-06-23,102.51,2023-07-07,96.86,154,-889.6,-5.5,14,BELOW_10W_SMA
KIT.OL,2023-06-30,43.77,2023-07-07,41.69,233,-504.0,-4.7,7,BELOW_10W_SMA
AMG.AS,2023-07-07,47.47,2023-07-28,39.03,329,-2794.23,-17.8,21,HARD_STOP
FLU.VI,2023-05-26,45.63,2023-08-04,46.07,2,-19.12,1.0,70,BELOW_10W_SMA
MEGP.L,2023-06-02,151.55,2023-08-04,156.41,105,490.3,3.2,63,BELOW_10W_SMA
GXI.DE,2023-07-07,108.44,2023-08-04,103.08,23,-143.22,-4.9,28,BELOW_10W_SMA
MTO.L,2023-04-28,92.46,2023-08-11,97.81,36,172.55,5.8,105,BELOW_10W_SMA
EUROB.AT,2023-07-07,1.56,2023-08-11,1.55,10053,-130.66,-0.7,35,BELOW_10W_SMA
PPC.AT,2023-07-07,10.33,2023-08-11,9.85,1513,-747.6,-4.7,35,BELOW_10W_SMA
BPE.MI,2023-07-07,2.75,2023-08-11,2.63,6,-20.73,-4.4,35,BELOW_10W_SMA
CCL.L,2023-07-28,1314.54,2023-08-11,1194.5,9,-1100.38,-9.1,14,HARD_STOP
MTRS.ST,2023-04-28,100.9,2023-08-18,125.07,149,3581.25,24.0,112,BELOW_10W_SMA
BESI.AS,2023-06-09,94.85,2023-08-18,101.84,149,1020.97,7.4,70,BELOW_10W_SMA
AO.L,2023-08-04,91.71,2023-08-18,83.28,142,-1216.31,-9.2,14,BELOW_10W_SMA
AML.L,2023-08-04,371.05,2023-08-18,329.34,18,-770.62,-11.2,14,BELOW_10W_SMA
HEI.DE,2023-08-18,76.7,2023-08-25,73.09,1,-23.61,-4.7,7,BELOW_10W_SMA
BAIN.PA,2023-03-17,95.07,2023-09-08,107.46,65,785.16,13.0,175,BELOW_10W_SMA
UCG.MI,2023-06-23,20.25,2023-09-08,20.64,94,17.18,2.0,77,BELOW_10W_SMA
BAMI.MI,2023-08-11,4.34,2023-09-08,4.08,3205,-866.47,-6.1,28,BELOW_10W_SMA
BBVA.MC,2023-08-18,7.1,2023-09-08,6.94,1,-20.16,-2.3,21,BELOW_10W_SMA
GXI.DE,2023-08-11,115.88,2023-09-15,103.28,133,-1695.2,-10.9,35,HARD_STOP
AOF.DE,2023-08-18,113.56,2023-09-15,106.22,53,-409.48,-6.5,28,BELOW_10W_SMA
AO.L,2023-09-08,94.17,2023-09-15,84.87,169,-1590.85,-9.9,7,BELOW_10W_SMA
SPM.MI,2023-08-11,1.5,2023-09-22,1.48,10296,-250.45,-1.5,42,BELOW_10W_SMA
KGX.DE,2023-09-15,38.34,2023-09-22,35.65,415,-1136.31,-7.0,7,BELOW_10W_SMA
IVG.MI,2023-09-08,8.99,2023-09-29,8.82,678,-134.6,-1.9,21,REGIME_OFF_10W
INPST.AS,2023-08-18,10.28,2023-10-06,10.45,1479,233.39,1.7,49,REGIME_OFF_10W
HOT.DE,2023-09-15,98.24,2023-10-06,93.68,162,-758.64,-4.6,21,REGIME_OFF_10W
HILS.L,2023-09-15,1788.9,2023-10-06,1645.73,1,-163.17,-8.0,21,REGIME_OFF_10W
LDO.MI,2023-09-22,13.67,2023-10-06,12.88,48,-58.29,-5.8,14,REGIME_OFF_10W
BFT.WA,2023-03-17,1135.65,2023-10-13,1701.45,12,6769.6,49.8,210,REGIME_OFF_10W
EGL.LS,2023-06-09,2.12,2023-10-20,2.85,7489,5448.28,34.5,133,REGIME_OFF_10W
UCG.MI,2023-09-22,23.46,2023-10-20,22.01,673,-994.07,-6.2,28,REGIME_OFF_10W
ZEAL.CO,2023-08-18,262.3,2023-10-27,280.99,57,1044.93,7.1,70,REGIME_OFF_10W
LDO.MI,2023-11-17,14.73,2023-12-08,13.78,1045,-1010.16,-6.4,21,BELOW_10W_SMA
BCP.LS,2023-08-18,0.25,2023-12-15,0.28,61139,1860.58,12.4,119,BELOW_10W_SMA
UCG.MI,2023-11-17,25.16,2023-12-15,23.57,610,-992.1,-6.3,28,BELOW_10W_SMA
BPE.MI,2023-11-24,3.43,2023-12-15,3.05,3,-21.17,-11.3,21,HARD_STOP
NB2.DE,2023-12-08,28.64,2023-12-15,23.68,500,-2500.75,-17.3,7,HARD_STOP
BESI.AS,2023-12-15,141.55,2024-01-05,128.4,112,-1492.74,-9.3,21,HARD_STOP
ASM.AS,2023-12-15,494.06,2024-01-05,438.89,32,-1785.23,-11.2,21,HARD_STOP
TEG.DE,2023-12-08,12.34,2024-01-19,12.2,4,-20.55,-1.1,42,BELOW_10W_SMA
FGP.L,2023-12-15,168.84,2024-01-19,164.27,1,-24.57,-2.7,35,BELOW_10W_SMA
HOT.DE,2023-11-17,104.82,2024-02-02,100.89,49,-212.5,-3.7,77,BELOW_10W_SMA
MAB.L,2023-12-15,247.63,2024-02-09,243.58,46,-206.58,-1.6,56,BELOW_10W_SMA
PPC.AT,2024-02-02,12.55,2024-02-23,11.75,7,-25.61,-6.4,21,BELOW_10W_SMA
RDC.DE,2023-11-17,123.51,2024-03-01,129.35,124,703.6,4.7,105,BELOW_10W_SMA
EGL.LS,2023-11-17,3.29,2024-03-15,4.79,4682,7000.89,45.6,119,BELOW_10W_SMA
BESI.AS,2024-01-05,129.7,2024-03-15,140.74,122,1327.79,8.5,70,BELOW_10W_SMA
NB2.DE,2024-03-01,30.35,2024-03-15,26.37,528,-2123.29,-13.1,14,HARD_STOP
KIE.L,2023-11-17,108.34,2024-04-02,128.55,141,2830.31,18.7,137,BELOW_10W_SMA
INPST.AS,2024-02-23,14.89,2024-04-02,14.19,5,-23.53,-4.7,39,BELOW_10W_SMA
PNDORA.CO,2023-09-22,712.75,2024-04-05,1090.52,19,7157.71,53.0,196,BELOW_10W_SMA
ZEAL.CO,2023-11-17,304.51,2024-04-12,586.55,50,14081.88,92.6,147,BELOW_10W_SMA
TRST.L,2024-03-15,202.0,2024-04-12,188.45,95,-1307.44,-6.7,28,BELOW_10W_SMA
RDC.DE,2024-03-15,141.7,2024-04-12,138.01,126,-486.01,-2.6,28,BELOW_10W_SMA
MTRS.ST,2024-04-02,182.91,2024-04-12,176.61,1,-26.3,-3.4,10,BELOW_10W_SMA
ING.WA,2024-04-02,350.74,2024-04-19,301.49,51,-2532.26,-14.0,17,HARD_STOP
ASM.AS,2024-04-12,587.52,2024-04-19,520.38,31,-2101.28,-11.4,7,HARD_STOP
PEO.WA,2024-02-02,160.8,2024-04-26,172.18,30,321.54,7.1,84,BELOW_10W_SMA
FGP.L,2024-04-19,170.15,2024-04-26,164.37,106,-631.89,-3.4,7,BELOW_10W_SMA
NKT.CO,2024-04-12,597.97,2024-05-03,559.69,30,-1168.62,-6.4,21,BELOW_10W_SMA
EVS.BR,2024-04-12,32.76,2024-05-10,32.84,312,2.46,0.2,28,BELOW_10W_SMA
BFT.WA,2023-11-17,1768.8,2024-05-17,2706.4,8,7480.8,53.0,182,BELOW_10W_SMA
8TRA.DE,2024-04-19,34.27,2024-05-17,32.24,392,-816.74,-5.9,28,BELOW_10W_SMA
SPM.MI,2024-05-17,2.29,2024-06-07,2.16,8711,-1110.83,-5.5,21,BELOW_10W_SMA
NKT.CO,2024-05-17,586.42,2024-06-07,571.63,24,-374.96,-2.5,21,BELOW_10W_SMA
LDO.MI,2024-01-05,16.29,2024-06-14,21.07,771,3671.61,29.4,161,BELOW_10W_SMA
UCG.MI,2024-01-19,26.57,2024-06-14,32.37,7,20.6,21.8,147,BELOW_10W_SMA
BMPS.MI,2024-03-15,4.2,2024-06-14,4.31,3909,411.69,2.6,91,BELOW_10W_SMA
FUR.AS,2024-04-02,22.81,2024-06-14,21.81,3,-23.01,-4.4,73,BELOW_10W_SMA
GBT.PA,2024-04-05,34.97,2024-06-14,34.43,51,-47.9,-1.6,70,BELOW_10W_SMA
RHM.DE,2024-05-03,539.28,2024-06-14,476.8,31,-1956.85,-11.6,42,HARD_STOP
PNDORA.CO,2024-06-07,1124.09,2024-06-14,1047.24,17,-1326.54,-6.8,7,BELOW_10W_SMA
BFT.WA,2024-06-07,2879.32,2024-06-14,2776.05,4,-433.1,-3.6,7,BELOW_10W_SMA
ROVI.MC,2024-04-05,82.16,2024-06-21,81.79,230,-105.04,-0.5,77,BELOW_10W_SMA
MTRS.ST,2024-04-26,223.31,2024-06-21,206.96,18,-314.32,-7.3,56,BELOW_10W_SMA
WRT1V.HE,2024-04-12,15.43,2024-06-28,17.91,1188,2930.1,16.1,77,BELOW_10W_SMA
IDR.MC,2024-06-14,20.28,2024-06-28,19.21,314,-355.18,-5.3,14,BELOW_10W_SMA
KIE.L,2024-06-21,140.7,2024-06-28,131.74,2,-37.92,-6.4,7,BELOW_10W_SMA
CCC.WA,2024-02-09,64.58,2024-07-05,115.82,173,8843.95,79.3,147,BELOW_10W_SMA
ROVI.MC,2024-06-28,87.99,2024-07-05,85.07,214,-643.86,-3.3,7,BELOW_10W_SMA
BFT.WA,2024-06-28,2914.5,2024-07-05,2626.8,2,-595.4,-9.9,7,HARD_STOP
TRST.L,2024-04-26,193.76,2024-07-19,200.49,95,619.21,3.5,84,BELOW_10W_SMA
HOC.L,2024-05-10,163.61,2024-07-26,175.32,63,717.41,7.2,77,BELOW_10W_SMA
ALK-B.CO,2024-06-14,146.43,2024-07-26,148.95,127,300.42,1.7,42,BELOW_10W_SMA
SMHN.DE,2024-06-21,59.5,2024-07-26,59.9,304,102.51,0.7,35,BELOW_10W_SMA
SPM.MI,2024-06-28,2.4,2024-07-26,2.22,20,-23.74,-7.8,28,BELOW_10W_SMA
GBT.PA,2024-07-19,39.19,2024-07-26,34.83,20,-107.4,-11.1,7,HARD_STOP
GNC.L,2024-06-14,162.81,2024-08-02,172.13,114,1043.05,5.7,49,BELOW_10W_SMA
UNI.MI,2024-06-14,8.97,2024-08-02,9.17,2084,395.24,2.2,49,BELOW_10W_SMA
BMPS.MI,2024-07-05,4.86,2024-08-02,4.46,3933,-1611.21,-8.3,28,BELOW_10W_SMA
ROVI.MC,2024-07-26,88.99,2024-08-02,78.7,213,-2211.4,-11.6,7,HARD_STOP
SAB.MC,2024-07-26,2.0,2024-08-02,1.76,4,-20.99,-12.3,7,HARD_STOP
HTG.L,2024-06-21,412.05,2024-08-09,411.93,10,-21.2,-0.0,49,BELOW_10W_SMA
GDWN.L,2024-07-26,8301.3,2024-08-09,7502.3,2,-1618.0,-9.6,14,BELOW_10W_SMA
ZEAL.CO,2024-07-19,868.32,2024-08-23,868.14,21,-23.83,-0.0,35,BELOW_10W_SMA
XPS.L,2024-08-02,312.55,2024-08-23,304.47,58,-488.93,-2.6,21,BELOW_10W_SMA
CMCX.L,2024-08-02,308.03,2024-08-30,311.93,49,171.1,1.3,28,BELOW_10W_SMA
KIE.L,2024-07-05,149.14,2024-09-06,143.48,40,-246.52,-3.8,63,BELOW_10W_SMA
KCR.HE,2024-07-26,20.1,2024-09-06,19.12,661,-667.4,-4.9,42,BELOW_10W_SMA
NCC.L,2024-08-02,157.58,2024-09-06,146.86,115,-1253.03,-6.8,35,BELOW_10W_SMA
GNC.L,2024-08-09,174.67,2024-09-06,176.91,10,2.42,1.3,28,BELOW_10W_SMA
BMPS.MI,2024-08-23,5.25,2024-09-06,4.89,3252,-1212.51,-7.0,14,BELOW_10W_SMA
TRST.L,2024-08-30,214.57,2024-09-06,194.03,71,-1478.52,-9.6,7,HARD_STOP
QLT.L,2024-08-02,131.65,2024-09-13,131.34,137,-63.15,-0.2,42,BELOW_10W_SMA
CMCX.L,2024-09-13,318.58,2024-09-20,306.46,1,-32.12,-3.8,7,BELOW_10W_SMA
GNC.L,2024-09-13,186.13,2024-09-20,175.72,1,-30.41,-5.6,7,BELOW_10W_SMA
ZEAL.CO,2024-09-13,920.08,2024-09-27,812.91,19,-2056.09,-11.6,14,HARD_STOP
VTY.L,2024-07-05,1308.51,2024-10-04,1304.44,14,-76.91,-0.3,91,BELOW_10W_SMA
ALK-B.CO,2024-08-09,154.17,2024-10-04,164.47,117,1185.86,6.7,56,BELOW_10W_SMA
PLUS.L,2024-09-06,2558.73,2024-10-04,2453.67,7,-755.42,-4.1,28,BELOW_10W_SMA
VITR.ST,2024-09-06,254.26,2024-10-04,233.43,70,-1478.66,-8.2,28,BELOW_10W_SMA
RHM.DE,2024-10-04,522.6,2024-10-11,471.13,35,-1821.36,-9.8,7,HARD_STOP
AVON.L,2024-10-04,1250.22,2024-10-11,1227.83,12,-288.68,-1.8,7,BELOW_10W_SMA
SMHN.DE,2024-09-27,66.83,2024-10-18,53.93,231,-3000.71,-19.3,21,HARD_STOP
SWEC-B.ST,2024-09-06,163.92,2024-10-25,165.67,79,118.41,1.1,49,BELOW_10W_SMA
KCR.HE,2024-09-20,21.79,2024-10-25,20.58,5,-26.06,-5.6,35,BELOW_10W_SMA
HWG.L,2024-09-06,167.33,2024-11-01,174.12,107,706.8,4.1,56,BELOW_10W_SMA
CMCX.L,2024-10-18,322.6,2024-11-01,308.95,38,-538.98,-4.2,14,BELOW_10W_SMA
WRT1V.HE,2024-10-25,20.16,2024-11-01,17.86,12,-47.6,-11.4,7,HARD_STOP
KLR.L,2024-08-02,1421.07,2024-11-08,1595.98,2,329.82,12.3,98,BELOW_10W_SMA
NKT.CO,2024-11-01,650.74,2024-11-08,613.42,19,-729.08,-5.7,7,BELOW_10W_SMA
PAF.L,2024-06-14,24.92,2024-11-15,31.24,751,4725.57,25.4,154,BELOW_10W_SMA
FCH.L,2024-10-04,132.16,2024-11-15,126.86,139,-756.01,-4.0,42,BELOW_10W_SMA
GNC.L,2024-10-04,182.51,2024-11-15,195.22,101,1263.81,7.0,42,BELOW_10W_SMA
KCR.HE,2024-11-08,22.26,2024-11-15,21.06,3,-23.6,-5.4,7,BELOW_10W_SMA
SECT-B.ST,2024-10-25,286.22,2024-11-22,273.18,46,-620.15,-4.6,28,BELOW_10W_SMA
CMCX.L,2024-11-08,320.59,2024-11-22,262.68,46,-2684.09,-18.1,14,HARD_STOP
PTEC.L,2024-11-15,730.63,2024-11-22,721.38,25,-251.5,-1.3,7,BELOW_10W_SMA
PAF.L,2024-11-22,38.54,2024-11-29,34.38,488,-2052.28,-10.8,7,HARD_STOP
AVIO.MI,2024-11-22,12.5,2024-11-29,12.26,13,-23.17,-2.0,7,BELOW_10W_SMA
FCH.L,2024-11-29,142.21,2024-12-06,130.34,118,-1419.77,-8.3,7,BELOW_10W_SMA
CCC.WA,2024-08-23,141.2,2024-12-13,188.25,133,6237.85,33.3,112,BELOW_10W_SMA
HOC.L,2024-09-20,180.5,2024-12-13,211.94,2,42.87,17.4,84,BELOW_10W_SMA
AJB.L,2024-11-15,463.3,2024-12-20,451.73,40,-483.0,-2.5,35,BELOW_10W_SMA
ERIC-B.ST,2024-11-15,87.86,2024-12-20,88.65,90,51.77,0.9,35,BELOW_10W_SMA
PAF.L,2024-12-06,37.39,2024-12-20,34.33,414,-1286.22,-8.2,14,BELOW_10W_SMA
GNC.L,2024-12-13,211.55,2024-12-20,201.98,87,-852.37,-4.5,7,BELOW_10W_SMA
COST.L,2024-06-28,85.22,2025-01-10,95.92,33,332.9,12.5,196,BELOW_10W_SMA
TRST.L,2024-10-11,234.16,2025-01-10,272.63,53,2018.65,16.4,91,BELOW_10W_SMA
OXB.L,2024-11-15,411.04,2025-01-10,407.95,39,-140.7,-0.8,56,BELOW_10W_SMA
MGNS.L,2024-11-22,3844.12,2025-01-10,3596.93,4,-1008.8,-6.4,49,BELOW_10W_SMA
HOC.L,2025-01-10,224.62,2025-01-24,178.9,81,-3723.04,-20.4,14,HARD_STOP
BMPS.MI,2024-11-01,5.13,2025-01-31,6.18,3541,3695.89,20.4,91,BELOW_10W_SMA
AVON.L,2024-12-20,1433.13,2025-02-07,1438.77,12,47.68,0.4,49,BELOW_10W_SMA
PAF.L,2025-01-10,36.23,2025-02-14,35.17,507,-555.9,-2.9,35,BELOW_10W_SMA
MTX.DE,2024-11-22,319.99,2025-02-21,303.97,26,-436.51,-5.0,91,BELOW_10W_SMA
CURY.L,2025-01-10,86.78,2025-02-28,90.59,129,471.88,4.4,49,BELOW_10W_SMA
MTRO.L,2025-01-31,102.71,2025-02-28,88.26,183,-2665.17,-14.1,28,HARD_STOP
IAG.MC,2024-12-20,3.71,2025-03-07,3.78,4939,323.53,1.9,77,BELOW_10W_SMA
CCC.WA,2025-02-14,201.0,2025-03-07,179.1,95,-2100.5,-10.9,21,HARD_STOP
MNTN.L,2025-02-28,1.19,2025-03-07,1.07,16480,-1937.03,-9.8,7,HARD_STOP
EUZ.DE,2025-03-07,19.35,2025-03-21,18.42,719,-683.04,-4.8,14,BELOW_10W_SMA
ENR.DE,2024-10-11,36.01,2025-03-28,55.02,519,9848.45,52.8,168,BELOW_10W_SMA
UNI.MI,2024-10-04,10.73,2025-04-04,12.94,77,149.52,20.5,182,BELOW_10W_SMA
BPE.MI,2024-12-13,6.26,2025-04-04,6.05,34,-27.06,-3.3,112,BELOW_10W_SMA
BCP.LS,2024-12-20,0.45,2025-04-04,0.49,8642,291.14,8.0,105,BELOW_10W_SMA
AG1.DE,2025-01-17,16.97,2025-04-04,16.87,4,-20.44,-0.6,77,BELOW_10W_SMA
CDR.WA,2025-01-24,208.14,2025-04-04,211.64,69,221.57,1.7,70,BELOW_10W_SMA
AVIO.MI,2025-02-21,15.46,2025-04-04,15.96,517,240.0,3.3,42,BELOW_10W_SMA
SAB.MC,2025-02-28,2.67,2025-04-04,2.29,3064,-1177.62,-14.1,35,HARD_STOP
ACP.WA,2025-03-28,158.79,2025-04-04,145.27,128,-1750.56,-8.5,7,HARD_STOP
FTK.DE,2025-03-07,19.97,2025-04-11,19.33,986,-652.54,-3.2,35,BELOW_10W_SMA
CTT.LS,2025-04-04,7.22,2025-04-11,6.62,2625,-1592.77,-8.3,7,BELOW_10W_SMA
HOC.L,2025-04-11,301.3,2025-04-25,267.46,63,-2152.11,-11.2,14,HARD_STOP
TKA.DE,2025-04-25,9.72,2025-05-16,8.25,12,-37.59,-15.1,21,HARD_STOP
CCC.WA,2025-03-21,222.31,2025-05-30,217.31,59,-314.88,-2.2,70,BELOW_10W_SMA
DB1.DE,2025-04-11,266.73,2025-06-13,266.56,65,-30.82,-0.1,63,BELOW_10W_SMA
LDO.MI,2024-12-20,25.68,2025-06-20,46.8,714,15064.71,82.3,182,BELOW_10W_SMA
PAF.L,2025-03-07,38.49,2025-06-27,44.28,512,2942.43,15.0,112,BELOW_10W_SMA
CURY.L,2025-04-04,100.5,2025-07-11,117.41,86,1434.26,16.8,98,BELOW_10W_SMA
AG1.DE,2025-05-16,23.54,2025-07-18,24.56,3,-16.94,4.3,63,BELOW_10W_SMA
RHM.DE,2024-12-13,619.08,2025-07-25,1725.33,11,12148.75,178.7,224,BELOW_10W_SMA
LTMC.MI,2025-04-04,17.44,2025-08-01,22.89,1085,5891.35,31.2,119,BELOW_10W_SMA
IDR.MC,2025-04-04,26.63,2025-08-01,35.64,1,-10.99,33.8,119,BELOW_10W_SMA
MTRO.L,2025-06-13,112.76,2025-08-01,122.98,153,1543.81,9.1,49,BELOW_10W_SMA
HAG.DE,2025-06-20,95.02,2025-08-01,91.19,243,-950.93,-4.0,42,BELOW_10W_SMA
ACP.WA,2025-04-25,154.77,2025-08-08,195.52,108,4380.73,26.3,105,BELOW_10W_SMA
KIT.OL,2025-04-11,48.48,2025-08-15,59.7,1,-8.78,23.1,126,BELOW_10W_SMA
RNK.L,2025-08-01,156.18,2025-08-15,137.51,152,-2857.54,-12.0,14,HARD_STOP
ENR.DE,2025-05-30,85.93,2025-08-22,92.44,149,949.69,7.6,84,BELOW_10W_SMA
LTMC.MI,2025-08-08,23.86,2025-08-22,23.6,885,-247.71,-1.1,14,BELOW_10W_SMA
MTRO.L,2025-08-22,129.85,2025-08-29,117.41,173,-2171.43,-9.6,7,BELOW_10W_SMA
SAAB-B.ST,2025-04-04,381.3,2025-09-05,511.93,41,5335.85,34.3,154,BELOW_10W_SMA
BCP.LS,2025-06-20,0.67,2025-09-05,0.71,15577,633.24,6.3,77,BELOW_10W_SMA
HEI.DE,2025-07-25,199.14,2025-09-05,197.36,95,-189.34,-0.9,42,BELOW_10W_SMA
AG1.DE,2025-08-01,26.51,2025-09-05,26.03,898,-453.46,-1.8,35,BELOW_10W_SMA
IAG.MC,2025-06-27,3.99,2025-09-19,4.38,5679,2178.77,9.7,84,BELOW_10W_SMA
CBK.DE,2025-07-11,28.44,2025-09-19,32.09,354,1271.13,12.8,70,BELOW_10W_SMA
FTK.DE,2025-08-01,26.19,2025-09-19,27.06,697,588.97,3.3,49,BELOW_10W_SMA
IVG.MI,2025-08-22,18.43,2025-09-26,18.17,661,-193.84,-1.4,35,BELOW_10W_SMA
UNI.MC,2025-09-05,2.33,2025-09-26,2.3,1385,-52.05,-1.0,21,BELOW_10W_SMA
VCT.PA,2025-08-15,59.9,2025-10-03,59.2,349,-262.73,-1.2,49,BELOW_10W_SMA
DBK.DE,2025-09-05,30.02,2025-10-03,30.12,800,63.42,0.3,28,BELOW_10W_SMA
SAAB-B.ST,2025-10-03,570.04,2025-10-10,524.27,47,-2171.21,-8.0,7,BELOW_10W_SMA
RHM.DE,2025-09-05,1753.22,2025-10-17,1653.19,13,-1320.39,-5.7,42,BELOW_10W_SMA
GBF.DE,2025-09-05,92.11,2025-10-17,93.33,261,299.14,1.3,42,BELOW_10W_SMA
TKA.DE,2025-09-19,11.69,2025-10-17,9.01,506,-1375.28,-22.9,28,BELOW_10W_SMA
HAG.DE,2025-09-26,103.62,2025-10-17,90.4,146,-1950.08,-12.8,21,BELOW_10W_SMA
LDO.MI,2025-10-03,56.08,2025-10-17,47.86,320,-2650.24,-14.7,14,HARD_STOP
AVIO.MI,2025-08-29,35.78,2025-10-31,37.36,1,-18.42,4.4,63,BELOW_10W_SMA
TPE.DE,2025-10-10,27.7,2025-10-31,26.37,889,-1202.64,-4.8,21,BELOW_10W_SMA
FCT.MI,2025-02-07,7.35,2025-11-07,20.38,2589,33701.78,177.1,273,BELOW_10W_SMA
AG1.DE,2025-09-19,28.46,2025-11-07,25.77,864,-2345.11,-9.5,49,BELOW_10W_SMA
AEP.L,2025-10-17,1291.42,2025-11-07,1303.45,18,196.45,0.9,21,BELOW_10W_SMA
SAGA.L,2025-10-31,267.83,2025-11-14,247.75,86,-1746.66,-7.5,14,BELOW_10W_SMA
CLDN.L,2025-08-29,367.83,2025-11-21,373.62,55,298.59,1.6,84,REGIME_OFF_10W
ENR.DE,2025-09-19,95.72,2025-11-21,100.3,256,1152.43,4.8,63,REGIME_OFF_10W
EGL.LS,2025-10-10,5.71,2025-11-21,4.96,2,-21.49,-13.1,42,HARD_STOP
FTK.DE,2025-10-17,31.86,2025-11-21,30.11,236,-432.95,-5.5,35,REGIME_OFF_10W
BAMI.MI,2025-10-31,12.67,2025-11-21,12.43,32,-27.7,-1.9,21,REGIME_OFF_10W
TTR1.DE,2025-11-07,32.56,2025-11-21,30.94,735,-1208.86,-5.0,14,REGIME_OFF_10W
ITH.L,2025-11-07,231.15,2025-11-21,201.98,103,-3023.99,-12.6,14,HARD_STOP
GBF.DE,2025-11-14,97.54,2025-11-21,91.74,247,-1451.68,-5.9,7,REGIME_OFF_10W
TIT.MI,2025-11-07,0.49,2025-12-12,0.49,48787,-63.91,-0.2,35,BELOW_10W_SMA
TTR1.DE,2025-11-28,34.17,2025-12-12,33.23,678,-655.28,-2.7,14,BELOW_10W_SMA
S92.DE,2025-12-12,37.06,2025-12-19,32.16,586,-2894.92,-13.2,7,HARD_STOP
IDR.MC,2025-10-17,41.45,2025-12-29,47.14,580,3284.2,13.7,73,BELOW_10W_SMA
CBK.DE,2025-12-12,34.61,2026-01-23,34.22,712,-300.63,-1.1,42,BELOW_10W_SMA
IDR.MC,2026-01-09,58.89,2026-02-06,48.87,37,-390.69,-17.0,28,HARD_STOP
BBVA.MC,2025-10-17,16.74,2026-02-13,19.02,1,-17.72,13.6,119,BELOW_10W_SMA
UNI.MC,2025-11-07,2.43,2026-02-13,2.59,9827,1580.42,6.7,98,BELOW_10W_SMA
FTK.DE,2025-11-28,33.29,2026-02-13,35.06,696,1217.63,5.3,77,BELOW_10W_SMA
SAN.MC,2025-11-28,9.29,2026-02-13,9.98,1,-19.31,7.5,77,BELOW_10W_SMA
AMG.AS,2026-02-13,36.84,2026-02-27,33.23,579,-2110.36,-9.8,14,HARD_STOP
GBF.DE,2025-11-28,102.11,2026-03-06,103.68,226,335.05,1.5,98,REGIME_OFF_10W
SZG.DE,2026-02-06,51.1,2026-03-06,47.84,60,-215.88,-6.4,28,REGIME_OFF_10W
ATYM.L,2026-02-27,1033.14,2026-03-06,899.48,18,-2425.88,-12.9,7,HARD_STOP
PAF.L,2025-07-18,53.77,2026-03-13,143.48,1,69.71,166.9,238,REGIME_OFF_10W
SAGA.L,2025-11-28,270.34,2026-03-13,462.68,82,15751.06,71.1,105,REGIME_OFF_10W
ENR.DE,2025-11-28,115.88,2026-03-13,143.23,44,1183.56,23.6,105,REGIME_OFF_10W
HOC.L,2026-01-30,679.38,2026-03-13,640.28,34,-1349.31,-5.8,42,REGIME_OFF_10W
JUP.L,2026-02-13,189.14,2026-03-13,176.31,151,-1956.88,-6.8,28,REGIME_OFF_10W
HOT.DE,2025-10-17,252.66,2026-03-27,375.51,95,11651.32,48.6,161,REGIME_OFF_10W
ABLX.BR,2018-05-04,45.0,2026-04-30,45.02,173,-17.21,0.0,2918,END_OF_BACKTEST
NDX1.DE,2025-11-28,25.95,2026-04-30,45.96,892,17829.72,77.1,153,END_OF_BACKTEST
SLR.MC,2025-12-19,17.24,2026-04-30,23.13,1092,6411.03,34.2,132,END_OF_BACKTEST
